id,class
335175,medium
514440,medium
199744,medium
487288,medium
458797,low
70683,medium
460276,medium
101588,low
362737,medium
406098,medium
332902,low
507566,low
514547,low
477452,medium
314536,low
397080,low
238369,medium
298752,low
117042,medium
367887,medium
115899,medium
314275,medium
252808,medium
359544,medium
27988,medium
46929,low
122036,medium
119065,low
50424,medium
63114,medium
73300,medium
394935,medium
400427,medium
241109,low
222952,low
225105,medium
235802,low
55748,medium
290248,low
333563,medium
321374,medium
100335,medium
251079,medium
134525,medium
61313,low
75681,low
269179,medium
420879,medium
202691,medium
139856,medium
67469,low
434619,medium
78554,low
299148,medium
418081,low
407889,low
181961,low
48246,high
440239,low
310583,medium
137486,medium
467873,medium
213814,medium
371482,medium
158173,medium
252874,medium
35222,medium
121856,low
427637,low
430486,low
479272,medium
151330,medium
399421,medium
155480,low
381198,medium
407075,medium
155811,medium
183074,medium
506214,medium
107841,medium
414188,medium
57266,medium
328860,low
240198,medium
316132,low
399649,low
328054,low
270654,low
109163,high
462375,medium
463737,medium
487967,low
486239,medium
329877,medium
381855,medium
221005,medium
470569,high
153355,medium
405276,low
198743,low
21081,medium
87323,low
123115,low
159076,low
53703,low
329600,medium
39790,medium
94834,high
319412,medium
15598,medium
338140,medium
473627,low
328149,low
80408,low
490537,medium
438650,low
345948,medium
175581,medium
213771,medium
112998,medium
421755,medium
393163,medium
436650,medium
311981,low
238797,medium
96262,medium
446334,medium
89983,low
61091,medium
330718,low
204359,medium
246480,medium
451604,low
186903,medium
458139,low
365388,medium
175237,low
241719,low
98491,low
438838,medium
19604,low
259913,medium
278273,low
296904,medium
37652,medium
449946,medium
192907,medium
198352,medium
393202,medium
72653,low
425510,medium
399311,low
274407,medium
475753,low
204080,medium
447598,medium
171467,medium
120472,low
480007,medium
394462,medium
276542,medium
264685,medium
171314,medium
312062,medium
486427,low
412349,low
350427,medium
22296,medium
92030,medium
222102,medium
46571,medium
49825,medium
24565,high
264595,low
516420,low
323490,medium
91644,medium
220210,medium
500849,low
460361,medium
460074,low
48669,medium
199452,medium
373139,low
342099,medium
175971,medium
410429,medium
422566,medium
461757,medium
362270,medium
157654,low
378160,medium
172365,medium
287206,medium
472484,medium
66327,medium
500325,medium
33130,medium
370594,medium
166698,medium
145026,low
486066,medium
180404,low
248665,medium
191301,medium
146611,medium
180938,medium
464449,medium
370723,low
217302,medium
306007,medium
129489,low
245306,medium
41341,medium
223797,medium
482789,medium
284408,medium
217037,medium
264289,medium
509914,medium
31880,medium
218407,low
123305,medium
261250,low
227646,medium
197960,low
260415,medium
177424,low
487023,medium
13102,medium
50474,medium
252986,medium
413401,medium
491712,medium
487559,medium
79601,medium
215216,medium
86393,medium
319678,medium
349967,medium
208943,medium
423635,medium
473716,low
118270,medium
226368,medium
331059,low
38027,medium
96090,medium
419388,medium
257251,low
464320,medium
225205,medium
4124,medium
64278,medium
47475,medium
155504,low
356558,low
188336,medium
62158,low
310579,medium
163888,low
201329,low
493922,medium
41773,low
189253,medium
495428,medium
60766,medium
473153,low
464490,medium
205450,medium
155860,medium
41368,medium
257734,medium
409821,medium
345228,low
113243,medium
386284,low
40215,medium
81611,medium
111878,low
392625,medium
188482,medium
437626,medium
488424,low
107323,low
384952,medium
89683,medium
341216,medium
190502,medium
245290,medium
367820,low
433460,medium
253298,medium
157812,medium
200626,high
212167,medium
372262,high
498683,medium
43449,medium
132660,medium
62205,medium
344840,medium
133604,medium
40167,low
301211,medium
66524,medium
83181,medium
318032,medium
186055,medium
247825,medium
76024,medium
418323,low
492751,medium
421612,medium
281761,low
156560,medium
230634,low
80990,medium
355618,medium
295281,medium
96864,medium
331543,medium
111031,medium
173476,medium
416378,medium
93569,medium
281661,medium
335499,medium
511023,medium
164728,medium
189382,medium
333450,medium
272725,medium
4006,low
489094,medium
407492,medium
281347,medium
391976,medium
415399,medium
475858,medium
65634,medium
397060,low
424386,medium
115881,medium
89862,medium
367064,low
247386,medium
296101,medium
15641,low
352704,medium
43921,low
302123,medium
100404,medium
171285,medium
436420,medium
474165,medium
455251,low
63601,low
369204,medium
222583,medium
234711,medium
32587,low
502316,low
313417,medium
105620,low
362912,medium
288458,medium
2226,medium
78646,low
372681,medium
260260,medium
172279,medium
392986,medium
399099,medium
253893,low
255802,low
20129,medium
323488,medium
512527,medium
262450,low
424816,medium
420017,medium
54042,low
121917,medium
262366,medium
501199,medium
211326,low
172110,low
469365,medium
70945,medium
328877,low
390456,low
247007,medium
517718,medium
292739,medium
74675,low
361392,low
419512,medium
187249,medium
358487,medium
291308,medium
60455,medium
516630,medium
132623,medium
381518,medium
88608,medium
386783,medium
160211,medium
351456,medium
14548,medium
465756,medium
224016,medium
435338,low
420540,medium
426378,medium
384930,medium
426658,low
469422,medium
144939,medium
24428,low
382511,medium
268873,medium
410803,low
4088,low
141540,low
379789,low
504125,low
249088,low
407670,medium
154274,medium
119712,medium
118373,medium
248384,medium
101964,low
285341,low
367803,medium
478230,medium
161802,medium
283786,medium
371129,medium
303266,medium
329671,low
130453,medium
55613,medium
88459,low
202423,medium
79972,low
12789,medium
387814,medium
259521,medium
108749,medium
350276,medium
311644,low
262060,low
371181,medium
209206,medium
47656,low
22255,medium
494124,low
91306,low
223966,low
47810,medium
107473,low
352163,low
517325,low
434276,medium
101193,medium
84119,low
155806,low
25023,medium
123142,medium
338716,medium
498860,low
434542,low
14910,medium
259419,low
482448,medium
92428,medium
157999,medium
511329,medium
266399,medium
276013,medium
261464,medium
35423,low
167714,medium
200732,medium
199957,low
431689,medium
334461,medium
243715,medium
307933,low
175806,medium
109251,medium
326413,medium
420883,medium
476208,high
36531,medium
296461,medium
176406,medium
393794,medium
346358,medium
299610,low
7751,high
28097,medium
279512,medium
253358,medium
386717,medium
244302,medium
487343,medium
189555,medium
310644,medium
200098,medium
453897,low
8192,medium
122464,low
10894,medium
158139,low
34555,medium
218004,medium
269866,medium
212721,low
463799,low
327720,medium
188424,medium
67534,medium
436762,medium
479345,medium
17923,medium
105062,medium
47677,medium
95366,medium
440866,medium
31,low
160163,medium
506623,medium
286594,medium
369263,medium
31177,medium
195780,medium
228080,low
277347,medium
79995,medium
382974,medium
280101,medium
155998,medium
403565,low
348557,low
281572,high
49756,medium
241074,medium
108743,low
437753,medium
194744,low
11413,low
480197,medium
501734,low
51340,medium
44691,medium
398980,medium
439641,medium
151862,medium
265507,medium
197769,low
507316,medium
283908,medium
67049,low
44734,low
218043,low
150269,medium
379521,low
37259,low
347398,medium
224073,low
9942,medium
406686,low
127244,medium
370871,medium
219613,medium
158972,low
385267,medium
44920,low
73462,medium
277618,medium
290308,medium
479651,medium
397709,medium
514989,medium
206270,medium
478780,medium
379417,medium
511512,medium
374651,medium
484742,low
347159,medium
235968,medium
345108,low
23195,medium
285285,medium
94856,medium
63737,medium
443715,medium
134552,low
247585,medium
473550,low
306136,medium
451211,low
246697,low
376891,medium
226366,low
852,medium
246904,medium
138632,medium
363594,medium
245141,low
162820,low
245228,low
306337,low
205901,medium
509019,medium
399915,low
288380,low
495579,medium
329176,medium
441163,medium
74342,medium
283100,low
456541,medium
47330,low
408656,medium
167566,medium
148753,medium
179475,low
101287,medium
183961,medium
319479,medium
128383,medium
394238,low
443721,medium
425325,medium
184951,medium
246638,high
138083,medium
481667,high
489963,medium
497508,medium
487143,medium
160733,medium
46676,medium
405658,medium
418585,medium
274181,low
204546,medium
322109,medium
113228,low
33402,medium
52873,low
203795,medium
365043,low
374067,medium
476503,medium
235902,low
130819,low
456509,medium
122375,low
495378,low
731,medium
235691,medium
1238,medium
484013,medium
100913,medium
104519,medium
510137,medium
237532,medium
45311,medium
89922,medium
299957,medium
297437,medium
45586,medium
57319,medium
276081,medium
208395,medium
283129,low
282091,medium
167668,medium
342207,medium
9458,low
470855,low
452893,medium
339175,low
48079,low
299353,medium
514478,medium
516118,medium
510518,low
251353,medium
395100,medium
424973,medium
187649,medium
297210,medium
452808,medium
76896,low
51694,medium
488733,low
69192,medium
212635,medium
167309,medium
507202,low
400331,medium
408514,medium
242826,medium
368363,low
145974,medium
32786,medium
377426,low
426523,low
197563,low
264306,medium
359402,low
323362,low
462687,medium
245594,medium
296771,medium
65988,medium
28486,low
192800,medium
409728,low
459509,low
375128,medium
232638,medium
33126,medium
490197,medium
396880,medium
18470,medium
458735,medium
442589,medium
3540,medium
297160,medium
181289,medium
343734,medium
339782,medium
393537,medium
20454,low
427442,medium
117868,medium
335231,medium
145559,low
276527,low
453161,medium
324955,medium
62309,medium
470680,low
298801,medium
42035,medium
249410,medium
272218,medium
147211,medium
413011,medium
259346,medium
247744,medium
82645,medium
326494,medium
65609,low
370509,medium
247638,low
90083,medium
400506,medium
398801,medium
232991,high
225255,medium
117975,medium
82524,low
260372,medium
322629,medium
158820,medium
77466,low
111180,medium
76997,high
169416,low
191536,medium
239206,medium
112083,low
135129,medium
234496,medium
490659,medium
155119,medium
6862,medium
109128,medium
438595,low
457150,low
483481,medium
155105,medium
349591,medium
466055,medium
83849,medium
300838,medium
29385,low
444236,low
222395,medium
198587,low
513740,medium
498533,high
16217,medium
367806,medium
113481,low
47768,medium
414142,low
363709,medium
300221,medium
80565,high
395188,medium
56986,medium
455824,low
516179,high
182649,low
246084,low
35321,medium
228397,medium
412322,low
495856,medium
360955,medium
60443,medium
91319,medium
233319,medium
145142,medium
138901,low
335088,low
181337,medium
384434,medium
349797,low
160506,low
409206,low
59184,low
62915,low
377145,low
152594,low
21340,medium
172532,low
31118,low
93345,low
236157,low
86254,medium
509997,medium
319787,medium
85325,medium
277830,medium
76468,medium
77918,medium
317807,medium
110430,medium
410854,medium
430411,medium
117500,medium
222181,medium
81235,medium
414473,low
332268,low
32058,low
202552,low
329568,high
298385,medium
204985,medium
191392,medium
471087,low
191169,low
316229,high
262843,medium
178657,medium
324660,medium
77858,medium
435040,medium
299834,medium
433272,medium
497765,low
141101,low
402580,medium
11792,medium
464772,medium
210079,medium
311615,medium
434668,low
497468,low
78581,medium
470573,medium
483995,medium
309084,medium
80791,medium
202274,low
331935,low
250901,low
28225,medium
455092,medium
206875,low
54736,medium
409384,low
394244,low
60643,medium
213583,medium
181185,medium
127435,low
206644,medium
112610,medium
208407,medium
353696,medium
135838,low
307051,medium
480436,medium
294952,medium
517505,low
152359,medium
151585,medium
84616,low
450604,medium
258370,low
328878,medium
169137,medium
182832,medium
311730,medium
495749,medium
322288,medium
248184,medium
43328,low
202767,low
304133,medium
196348,medium
346786,medium
317082,medium
112268,low
201566,low
87696,low
166662,medium
447416,medium
66917,medium
293111,medium
430360,medium
166418,low
389691,medium
28893,medium
70413,low
515034,low
282527,medium
276123,low
35670,medium
113024,medium
510306,low
393848,medium
179141,medium
399905,medium
500028,medium
115649,medium
77413,medium
472240,medium
266691,medium
409100,low
293655,low
132410,medium
469807,medium
80441,medium
406924,medium
257621,medium
293445,medium
202522,medium
291406,low
167928,medium
305474,low
131207,medium
315281,medium
166539,medium
332960,medium
18097,low
227940,medium
271371,medium
95827,medium
49550,low
296263,medium
276183,medium
8511,medium
455051,medium
223381,medium
127750,medium
513981,low
350724,medium
455664,low
360733,medium
267188,low
302363,low
299158,medium
487771,medium
506763,low
394377,medium
411024,low
419849,low
49454,low
81694,medium
468983,low
487106,medium
466348,low
56473,medium
274574,medium
28227,medium
243064,medium
138780,low
294147,medium
482359,medium
468109,medium
231927,low
164519,low
287060,low
477665,low
110116,medium
431985,low
299860,medium
266327,low
20035,medium
459197,medium
108472,medium
483935,low
479090,medium
516719,medium
182547,medium
371440,medium
112942,medium
134521,medium
56493,medium
400674,medium
404849,medium
280601,medium
390975,medium
436169,low
381437,low
383023,low
230800,medium
458544,medium
91032,low
402989,medium
305715,low
23854,medium
283467,medium
428514,medium
78875,low
51405,low
